seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
16,True,2.23,2,"[np.float64(0.03437527403506542), np.float64(1.1102230246251565e-16), np.float64(0.02793545807373192), np.float64(0.035799822946616836)]",0.02876360629493411,0.7194925244332713,1.6849315068493151,1.2122956233601694,0.027836764876325075
17,True,1.1675,5,"[np.float64(0.033511938096773934), np.float64(0.021064914651206284), np.float64(0.032447439682719216), np.float64(0.034435394544388674)]",0.030806749985348582,0.5139724465812071,3.8380952380952382,1.97267519973549,0.018913016992694168
18,True,1.1625,3,"[np.float64(0.03137086273614443), np.float64(0.027508270926391434), np.float64(0.03070159206883074), np.float64(0.04415343272240208)]",0.03448861906887989,0.7923130062029258,3.0919540229885056,2.449795386995253,0.03208985921282068
19,False,3.7199999999999998,1,"[np.float64(0.020826192629287636), np.float64(0.020980685157278082), np.float64(0.02101916483457033), np.float64(0.058577679746371826)]",0.035731444139881,1.0346003256853875,1.9052631578947368,1.9711858836742646,0.03792429644066116
20,False,3.715,1,"[np.float64(0.037076908804804694), np.float64(0.0), np.float64(0.019962601292804708), np.float64(0.04055990563683604)]",0.029601416254110405,1.4983615407292772,2.1650485436893203,3.2440254716760077,0.05294272951843464
21,False,3.7275,1,"[np.float64(0.06156335285337846), np.float64(0.023157843038108257), np.float64(0.02575482040189519), np.float64(0.044310059431596535)]",0.04176191007854843,0.9086935127492206,2.8160919540229883,2.558964489925966,0.040818250625088634
22,True,1.2358333333333333,3,"[np.float64(0.022337208333318637), np.float64(0.022826270705037822), np.float64(0.026987109382290063), np.float64(0.035714217625558535)]",0.02794640626344206,0.7934845068554837,2.7204301075268815,2.158619142305778,0.024824424898464672
23,False,3.7025,1,"[np.float64(0.03368110191202179), np.float64(4.463264492478967e-17), np.float64(0.029841478101997453), np.float64(0.03771021209474392)]",0.029696890122514055,0.991624854674952,2.120879120879121,2.103116450024898,0.036235102508593506
24,False,3.7125,1,"[np.float64(0.02886554109836122), np.float64(0.02187729677413211), np.float64(0.032752648160636284), np.float64(0.0309211601413826)]",0.028890824100960326,0.9878793664484452,1.5205479452054795,1.5021179407640743,0.03177430531792918
25,True,1.25,3,"[np.float64(0.045419739973411234), np.float64(0.02497581538514101), np.float64(0.02985736451218806), np.float64(0.036244656969585835)]",0.03501391641006397,0.8092687960575128,2.762376237623762,2.235504892079664,0.030644076631393898
26,False,3.7275,1,"[np.float64(0.026763400535103832), np.float64(0.019658322142816077), np.float64(0.029220778060929008), np.float64(0.03851256125443648)]",0.029407010737826134,0.9481323988759094,1.5217391304347827,1.4428101722024709,0.029106218167946864
27,False,3.7225,1,"[np.float64(0.03323712062111653), np.float64(0.0), np.float64(0.01627259767192733), np.float64(0.031891659458072145)]",0.02433617952377542,1.0820013717888977,2.1752577319587627,2.3536318499737874,0.03245979244956812
28,True,0.16,4,"[np.float64(0.04376857171898286), np.float64(0.021660277224026765), np.float64(0.022943371507943587), np.float64(0.03960767837774676)]",0.033516439939207235,0.8515603843322408,4.164179104477612,3.5460499586372416,0.030653134256217383
29,False,3.715,1,"[np.float64(0.04393103417563311), np.float64(0.015763447490274616), np.float64(0.016465252317271313), np.float64(0.03781201872524696)]",0.03081361437558548,0.9088842361435531,3.303030303030303,3.0020721739287057,0.03484445151043606
