seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
10,False,3.7125,1,"[np.float64(0.003384186763562996), np.float64(0.004671931094289174), np.float64(0.005134299543713553), np.float64(0.0054408466106358275)]",0.004782604487400276,0.923767375230193,2.7142857142857144,2.507368589910524,0.004648051983324381
11,False,3.7175000000000002,1,"[np.float64(0.0021680514879199725), np.float64(0.005046172146055909), np.float64(0.00509398757231357), np.float64(0.005457588679118159)]",0.004729379235566118,0.9890850915953632,2.5076923076923077,2.4803210758468337,0.0048061656975107725
12,True,0.16375,4,"[np.float64(0.0026246150998217484), np.float64(0.004293273293328155), np.float64(0.005315831681560677), np.float64(0.0053461892864227695)]",0.004605572228546781,0.7755679363004823,3.6942148760330578,2.8651146076555003,0.0038381808440055187
13,True,1.061875,5,"[np.float64(0.0024106213552675905), np.float64(0.005058534564461346), np.float64(0.004900689858041705), np.float64(0.0052976232512457816)]",0.004672023515326086,0.6576978863621789,3.7012987012987013,2.4343363326392335,0.0032403918016669464
14,True,1.0925,5,"[np.float64(0.0029630961591555127), np.float64(0.005023667468071681), np.float64(0.00404934384515274), np.float64(0.0035506858176476727)]",0.004033410930778637,0.6454558297061948,5.158730158730159,3.3297324548335445,0.0030869593792314264
15,False,3.71,1,"[np.float64(0.0035365639634576214), np.float64(0.005238488312618064), np.float64(0.004853127406801288), np.float64(0.0053616299512168645)]",0.004889595646298776,0.9555477943090606,1.8571428571428572,1.774588760859684,0.004911939893510489
16,True,0.11625,4,"[np.float64(0.002760791352416128), np.float64(0.004937507844373983), np.float64(0.0049421773785957015), np.float64(0.005204712652580773)]",0.004667617989287199,0.8665601615475607,4.371428571428571,3.7881058490507646,0.004269885627120341
17,False,3.715,1,"[np.float64(0.003313258587144307), np.float64(0.004201350436058522), np.float64(0.005135156632830421), np.float64(0.002223531780331893)]",0.003927696890178606,1.0097561845923233,1.6436781609195403,1.659714188467842,0.004534446936244206
18,True,0.19374999999999998,4,"[np.float64(0.003443844216455223), np.float64(0.005109478716118029), np.float64(0.004762651898140082), np.float64(0.005077683406018458)]",0.004703518266476382,0.8191041072601524,4.3584905660377355,3.5700575240961356,0.0041268121464243775
19,False,3.69,1,"[np.float64(0.002920548646166034), np.float64(0.0053107647622037965), np.float64(0.005307460912698077), np.float64(0.005313265616666694)]",0.004980739202332788,0.9776503119057955,1.7346938775510203,1.695924010448829,0.0049156210047020706
20,False,3.725,1,"[np.float64(0.0035145041798489364), np.float64(0.0038913110004508405), np.float64(0.005287309620936923), np.float64(0.004304752530844364)]",0.004348319498533448,1.0935717128439215,2.619047619047619,2.864116390781699,0.005218077241163585
21,False,3.7225,1,"[np.float64(0.0033118455192658897), np.float64(0.005242439366146817), np.float64(0.005029878746552618), np.float64(0.00523760827277333)]",0.004833915512218877,1.0024572991080412,1.9333333333333333,1.9380841116088796,0.0050728436577399194
22,True,1.1225,5,"[np.float64(0.002737728541815091), np.float64(0.005314123936102059), np.float64(0.004718579125198998), np.float64(0.0054268328396225)]",0.004775078346653129,0.8179619263755158,2.711340206185567,2.2177730581109345,0.004060967097397486
23,False,3.7175000000000002,1,"[np.float64(4.3821618638573864e-07), np.float64(0.005097278386435149), np.float64(0.005122803222083916), np.float64(0.005408887045378233)]",0.00470243268319593,1.007434703166931,0.9183673469387755,0.9251951355614674,0.004950795457384181
24,False,3.7199999999999998,1,"[np.float64(0.0005805936933358997), np.float64(0.004305455423619272), np.float64(0.005008104673422797), np.float64(0.005339721359115548)]",0.004357682478773936,0.9585265882212995,1.847457627118644,1.7708372562054517,0.004796953711219777
25,False,3.7175000000000002,1,"[np.float64(0.002884576432247396), np.float64(0.004932154555175599), np.float64(0.005186479368287652), np.float64(0.0052044154189405094)]",0.0047280400147669665,0.978119879672504,3.6984126984126986,3.61749098355069,0.004771709104678263
26,False,3.6975,1,"[np.float64(0.0016882685226935082), np.float64(0.00476986970611315), np.float64(0.004860740367044596), np.float64(0.0020167613174071953)]",0.003816336755292928,0.9408893349720504,3.3963963963963963,3.1956331467068737,0.004413458618730429
27,True,1.225,3,"[np.float64(0.002071901826203455), np.float64(0.005131912384773809), np.float64(0.005031926761831086), np.float64(0.005049791023305299)]",0.004654079182036115,0.8925812152618591,2.78021978021978,2.48157195012363,0.004404904567873286
28,True,1.2125,3,"[np.float64(0.0018622725406148971), np.float64(0.005156274530672413), np.float64(0.00474187590471583), np.float64(0.004374214539433962)]",0.004384700621701202,0.8280822579846654,2.4794520547945207,2.053190256098965,0.004102585756842551
29,False,3.69,1,"[np.float64(0.00360063002763409), np.float64(0.004050234656281878), np.float64(0.004891266413057595), np.float64(0.0030692127359362447)]",0.0040014085243667095,1.0132747790471583,3.3373493975903616,3.381651973446541,0.004565209085404736
