seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
10,True,0.20125,4,"[np.float64(0.3187613503617966), np.float64(0.7036996073318635), np.float64(1.6997223295739299), np.float64(1.4530241585349608)]",1.2698519276213405,0.5180201588923699,3.485981308411215,1.805808591279009,1.267013801451705
11,False,3.6975,1,"[np.float64(0.4652027275586751), np.float64(0.6352285792708768), np.float64(1.7940544465544874), np.float64(1.758907924634282)]",1.398305747161675,0.9509769092376796,2.640449438202247,2.5110064457399406,1.5927311996059559
12,False,3.7025,1,"[np.float64(0.34330257092099925), np.float64(0.8062610040036824), np.float64(1.5815385656969536), np.float64(1.1045076931106903)]",1.1315207089796937,0.9001116112673395,2.6344086021505375,2.37126177161826,1.794558075541305
13,False,3.6825,1,"[np.float64(0.6044950700184155), np.float64(0.5776108806947153), np.float64(1.8253245656179562), np.float64(1.4451246326000333)]",1.2770194841938778,0.9632929913439922,1.651685393258427,1.5910569632310883,2.793236212237037
14,False,3.705,1,"[np.float64(0.12806521945610602), np.float64(0.5607910133855264), np.float64(1.5504496515490043), np.float64(1.4088709157223953)]",1.1591276551692378,0.970862208268593,2.04,1.9805589048679297,2.037953916563528
15,True,1.2425,3,"[np.float64(0.2682255335707985), np.float64(0.6089063839038276), np.float64(2.338003629758733), np.float64(2.1365534845625302)]",1.7304500023655547,0.7016320588370721,2.411764705882353,1.692171436018821,2.2375587889471826
16,False,3.695,1,"[np.float64(0.46344618930332737), np.float64(1.1499189939404482), np.float64(2.3933723553845674), np.float64(2.0186651331595287)]",1.8210733582763792,1.0052627373838157,1.3783783783783783,1.3856324217993135,3.1003550298544575
17,False,3.7,1,"[np.float64(0.4166079202036405), np.float64(1.0407235720670232), np.float64(2.217641552687334), np.float64(1.7801664338723853)]",1.6511974839888512,0.9531263936601103,2.0091743119266057,1.9149970661611393,2.779658909991858
18,True,1.2325,3,"[np.float64(0.21492096402658362), np.float64(0.5100364985832017), np.float64(1.6654905555846826), np.float64(1.188577717574164)]",1.1333608570115412,0.5750374249578024,2.6869565217391305,1.5451005592344431,1.1217349879273317
19,True,0.16125000000000003,4,"[np.float64(0.2907075693423478), np.float64(0.7838782066344874), np.float64(1.7317589969590774), np.float64(2.2906534720653315)]",1.5630777248865428,0.5862891735274014,2.7518248175182483,1.6133650979549659,1.5619844914547598
20,True,1.1933333333333334,3,"[np.float64(0.2864150749023787), np.float64(0.4921362996829439), np.float64(1.4290584773479171), np.float64(1.5119843413190979)]",1.1474931128469321,0.711790022002208,3.8205128205128207,2.7194029045725383,2.3215233210288897
21,False,3.7,1,"[np.float64(0.15501870327201198), np.float64(0.43383859258467106), np.float64(1.5580079279975385), np.float64(1.3328258722757)]",1.1143514261636394,0.947716816544179,1.9306930693069306,1.8297502893674744,1.7460219367853016
22,False,3.7,1,"[np.float64(0.4883432186864363), np.float64(0.734330457440637), np.float64(1.721259054241044), np.float64(1.9479061858331577)]",1.447384020086986,1.0255017387258458,1.110091743119266,1.1384010127140123,3.2520438179571296
23,False,3.695,1,"[np.float64(0.2168666274076951), np.float64(0.5672150018373574), np.float64(1.872226960839884), np.float64(1.7854898721563917)]",1.4243645204435218,0.8085726774227147,2.7974683544303796,2.2619564773470877,2.4983840031994324
24,False,3.7,1,"[np.float64(0.45523876255985324), np.float64(0.9223388670803457), np.float64(2.2532169567622033), np.float64(1.9427479460479442)]",1.6513352462937136,0.9822831434308639,1.7710843373493976,1.739706290172735,2.325682256976614
25,False,3.7075,1,"[np.float64(0.32827392281459544), np.float64(0.433352367159571), np.float64(2.1015881220431867), np.float64(2.8682629807861866)]",1.8930673784967536,1.045193912124895,1.1935483870967742,1.247489508020036,3.3341365625548773
26,False,3.705,1,"[np.float64(0.601341718365666), np.float64(0.8207398150798005), np.float64(2.679548729709283), np.float64(3.450062541790868)]",2.404179869975991,1.0273461026246267,1.5647058823529412,1.6074944899891217,3.5551389649297733
27,False,3.7075,1,"[np.float64(0.13829814829062848), np.float64(0.4573659590172639), np.float64(1.6527786429224842), np.float64(2.0405521571372103)]",1.4128523819996668,1.0015871757837276,0.8848920863309353,0.8862965656215719,3.0750575582353097
28,False,3.685,1,"[np.float64(0.3148223182453549), np.float64(0.6796515901674145), np.float64(1.494784490454747), np.float64(1.319751391480919)]",1.120537476664826,0.9666717528136509,3.1333333333333333,3.028904825482773,1.8377163658146767
29,False,3.7075,1,"[np.float64(0.36725670966884355), np.float64(0.505712806591489), np.float64(1.3903002866317022), np.float64(1.8346335359644748)]",1.262048497511386,0.9695477287409883,1.8705882352941177,1.8136245749390252,3.050971448450127
