seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
10,True,2.1233333333333335,5,"[np.float64(0.2933874175356561), np.float64(0.024677275046906578), np.float64(0.09021370955646009)]",0.17463593829070007,0.49530436587093163,2.9076923076923076,1.4401926946093242,0.8549720452093424
11,True,2.165,5,"[np.float64(0.04607112219586723), np.float64(0.2618903946399124), np.float64(0.0035806828606739557)]",0.11844057895585797,0.5210978097443103,4.441860465116279,2.3146437595619362,0.9379705738943177
12,False,2.4925,1,"[np.float64(0.7150289253593098), np.float64(0.3039178080198606), np.float64(0.0013109403392229442)]",0.41371637984584325,0.5522941558896296,10.04,5.545033325131881,1.0490765472581831
13,True,2.1566666666666667,5,"[np.float64(0.5965124566628809), np.float64(0.00045604610464660853), np.float64(0.464499167302433)]",0.46290144092215685,0.6222240055943354,3.207792207792208,1.9959653166467644,1.0518411322881933
14,True,0.11499999999999999,3,"[np.float64(0.0060149594918519475), np.float64(0.0018964225145193634), np.float64(0.03570697098385611)]",0.025604432561324015,0.7657200428730563,1.9473684210526316,1.491139030858057,1.283952897751736
15,False,2.49,1,"[np.float64(0.0957395898713115), np.float64(0.031296493754171414), np.float64(0.09384708926525993)]",0.08594590141679444,0.41938547351363564,16.692307692307693,7.0005113655737645,0.8109240614406088
16,True,2.216666666666667,5,"[np.float64(0.13101116856825168), np.float64(0.1852273385168337), np.float64(0.009247184230178207)]",0.10762872750032029,0.41550237057518014,3.3384615384615386,1.3871386833048323,0.7505375137984248
17,True,1.1525,4,"[np.float64(0.00021499999999980565), np.float64(0.09202350561340779), np.float64(0.08149542122782313)]",0.07070406696535697,0.6353730148991125,2.9069767441860463,1.8470145781950942,1.095304336271175
18,False,2.46,1,"[np.float64(0.5274106273287861), np.float64(0.04996634376458665), np.float64(0.162279003645959)]",0.30535966627893624,0.935987567826259,3.5531914893617023,3.3257430601486226,1.5885274127948448
19,True,2.225833333333333,5,"[np.float64(0.7051700729984405), np.float64(1.52352248560519e-16), np.float64(0.3646745771424767)]",0.4625349177436508,0.5731950951231659,2.6417910447761193,1.5142616692059756,0.9554204721693068
20,True,2.163333333333333,5,"[np.float64(0.44386970176765633), np.float64(0.06584700860686585), np.float64(0.0037414919317332457)]",0.2335169616798118,0.4736532735911945,4.2,1.989343749083017,0.7962241334286502
21,True,2.1758333333333333,5,"[np.float64(0.6893195218270195), np.float64(2.09533071845627e-06), np.float64(0.001949958934018204)]",0.3791282443056282,0.6488677715536089,2.8666666666666667,1.860087611787012,1.1246401260568908
22,True,2.1933333333333334,5,"[np.float64(0.589141325297529), np.float64(0.1361107441515356), np.float64(0.14507908132754296)]",0.34524739558917367,0.3623517417405659,5.844444444444444,2.1177446239504185,0.6382801170749715
23,True,1.1416666666666666,4,"[np.float64(0.15928942491929873), np.float64(0.03762867500679795), np.float64(0.01386599488722776)]",0.08684129352955296,0.7565292372550565,3.235294117647059,2.4475945911193007,1.3580130576612204
24,False,2.49,1,"[np.float64(8.121433519828402e-07), np.float64(0.0006343697630228604), np.float64(0.0827721230552505)]",0.05911177453008411,0.9621493726439765,3.2181818181818183,3.096371617417888,1.7641891476475988
25,True,0.049999999999999996,3,"[np.float64(0.09351810934592325), np.float64(0.030107305033967795), np.float64(0.011950593976074347)]",0.05256545295887872,0.41696462813451296,4.531914893617022,1.8896482083542823,0.7583956828501696
26,True,1.125,4,"[np.float64(0.0010799169112519003), np.float64(0.1275051945173586), np.float64(0.00794558641521954)]",0.05403689021497617,0.3138454417291921,3.196078431372549,1.0030746470952612,0.5924967078685587
27,True,3.205,6,"[np.float64(0.4766592675680315), np.float64(0.1917986900931432), np.float64(0.13963701938640694)]",0.28805321504439746,0.8577494355731171,5.816326530612245,4.9889507987416,1.4253311128490573
28,True,1.1175,4,"[np.float64(0.3110160180760739), np.float64(0.08707743073193315), np.float64(0.034418872277395346)]",0.1735185090240145,0.2993795664031579,4.737704918032787,1.4183720441067642,0.555908804813415
29,True,2.1616666666666666,5,"[np.float64(0.791334074272277), np.float64(0.3294295812485683), np.float64(0.12238173678943559)]",0.45180754081031993,0.6109786180423707,5.109090909090909,3.1215453030892033,0.9655296711433279
